stock_id,date,recommendation,final_score,pv_score,mt_score,dd_score,current_price,suggested_entry,reasons,return_5d,return_10d,return_20d,return_60d,return_120d,max_drawdown_20d
2412,2023-03-14,AVOID,-0.1,0.0,-0.5,0.0,117.5,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),0.8511,1.7021,5.9574,6.383,-0.4255,0.0
2454,2023-03-14,AVOID,-0.2,0.0,-1.0,0.0,761.0,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),1.3141,0.657,-1.7083,0.7884,-5.7819,-2.4967
2317,2023-03-15,AVOID,-0.2,0.0,-1.0,0.0,102.5,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),0.9756,0.9756,1.4634,9.7561,3.4146,-0.4878
2330,2023-03-15,AVOID,-0.1,0.0,-0.5,0.0,511.0,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),4.3053,3.7182,1.7613,16.047,5.4795,-1.1742
2454,2023-03-15,WAIT,0.14,0.0,0.7,0.0,758.0,749.75,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),3.0343,1.9789,-6.4644,2.7704,-6.4644,-6.4644
2882,2023-03-15,AVOID,-0.1,0.0,-0.5,0.0,41.5,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),-0.3614,0.8434,4.0964,6.2651,11.5663,-3.1325
2330,2023-03-16,AVOID,-0.1,0.0,-0.5,0.0,505.0,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),6.5347,5.9406,1.9802,16.8317,6.1386,0.0
2454,2023-03-16,WAIT,0.14,0.0,0.7,0.0,756.0,750.95,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),4.8942,2.9101,-8.9947,3.1746,-5.5556,-8.9947
2882,2023-03-16,AVOID,-0.1,0.0,-0.5,0.0,40.5,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),2.5926,2.716,6.4198,10.1235,14.9383,-0.7407
2330,2023-03-17,WAIT,0.1,0.0,0.5,0.0,518.0,516.65,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),4.0541,2.8958,-1.5444,14.0927,5.0193,-1.5444
2412,2023-03-17,WAIT,0.2,0.0,1.0,0.0,118.0,116.8,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),1.2712,1.2712,5.5085,6.3559,-0.8475,0.0
2454,2023-03-17,WAIT,0.2,0.0,1.0,0.0,773.0,754.1,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),2.1992,1.8111,-12.6779,-0.9056,-5.8215,-12.6779
2882,2023-03-17,AVOID,-0.1,0.0,-0.5,0.0,41.0,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),0.7317,1.9512,4.2683,8.1707,13.7805,-1.9512
2317,2023-03-20,AVOID,-0.1,0.0,-0.5,0.0,102.5,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),0.9756,0.9756,1.9512,8.2927,3.4146,0.0
2330,2023-03-20,AVOID,-0.1,0.0,-0.5,0.0,512.0,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),3.7109,3.5156,0.1953,15.0391,5.6641,-0.3906
2412,2023-03-20,WAIT,0.1,0.0,0.5,0.0,119.0,117.05,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),0.8403,1.2605,5.042,5.4622,-2.1008,-0.4202
2454,2023-03-20,WAIT,0.2,0.0,1.0,0.0,770.0,757.05,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),1.2987,-2.2078,-12.5974,-2.4675,-4.9351,-12.5974
2882,2023-03-20,AVOID,-0.2,0.0,-1.0,0.0,40.2,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),2.8607,4.4776,6.8408,9.204,16.2935,0.0
2412,2023-03-21,WAIT,0.2,0.0,1.0,0.0,118.5,117.3,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),0.8439,2.1097,6.3291,5.9072,-1.2658,0.0
2454,2023-03-21,WAIT,0.1,0.0,0.5,0.0,771.0,759.45,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-0.6485,-2.8534,-13.7484,1.8158,-4.9287,-13.7484
2882,2023-03-21,AVOID,-0.2,0.0,-1.0,0.0,40.75,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),1.9632,3.681,4.7853,7.7301,15.092,0.0
2317,2023-03-22,WAIT,0.2,0.0,1.0,0.0,103.5,102.75,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),0.0,-0.4831,0.0,8.6957,2.4155,-0.9662
2330,2023-03-22,WATCH,0.36,0.4,1.0,0.0,533.0,533.0,breakout without volume confirmation; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-0.5629,-0.7505,-4.878,9.3809,4.6904,-4.878
2412,2023-03-22,WATCH,0.36,0.4,1.0,0.0,119.5,119.5,breakout without volume confirmation; margin trend positive; no active Davis signal; valuation elevated (PE > 30),0.4184,2.5105,5.4393,5.4393,-1.6736,0.0
2454,2023-03-22,WAIT,0.2,0.0,1.0,0.0,781.0,762.2,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-1.0243,-4.9936,-13.4443,-11.5237,-2.3047,-14.8528
2882,2023-03-22,AVOID,-0.2,0.0,-1.0,0.0,41.35,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),1.2092,2.9021,3.1439,7.2551,12.8174,-0.1209
2317,2023-03-23,WAIT,0.2,0.0,1.0,0.0,103.5,102.8,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),0.9662,0.0,-0.4831,9.1787,2.8986,-0.9662
2330,2023-03-23,WATCH,0.36,0.4,1.0,0.0,538.0,538.0,breakout without volume confirmation; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-0.5576,-2.6022,-7.4349,7.9926,0.3717,-7.4349
2412,2023-03-23,WATCH,0.36,0.4,1.0,0.0,120.0,120.0,breakout without volume confirmation; margin trend positive; no active Davis signal; valuation elevated (PE > 30),0.0,2.5,5.0,5.0,-2.5,-0.4167
2454,2023-03-23,WATCH,0.36,0.4,1.0,0.0,793.0,793.0,breakout without volume confirmation; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-1.8916,-4.6658,-18.0328,-12.6103,-1.3871,-18.0328
2882,2023-03-23,AVOID,-0.14,0.0,-0.7,0.0,41.55,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),0.1203,2.6474,2.5271,6.8592,11.6727,-0.6017
2317,2023-03-24,WATCH,0.52,0.8,1.0,0.0,105.5,105.5,breakout confirmed with volume; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-1.4218,-2.8436,-1.8957,9.4787,0.9479,-2.8436
2330,2023-03-24,WATCH,0.36,0.4,1.0,0.0,539.0,539.0,breakout without volume confirmation; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-1.1132,-3.525,-8.8126,6.4935,-0.1855,-8.8126
2412,2023-03-24,WAIT,0.2,0.0,1.0,0.0,119.5,118.03,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),0.0,2.9289,6.2762,3.7657,-2.0921,0.0
2454,2023-03-24,WAIT,0.2,0.0,1.0,0.0,790.0,769.45,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-0.3797,-4.0506,-17.8481,-13.2911,-2.1519,-17.8481
2882,2023-03-24,AVOID,-0.14,0.0,-0.7,0.0,41.3,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),1.2107,3.9952,2.5424,6.6586,12.2276,0.0
2317,2023-03-27,WAIT,0.2,0.0,1.0,0.0,103.5,103.0,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),0.0,-0.4831,0.0,10.1449,2.4155,-0.9662
2330,2023-03-27,WAIT,0.2,0.0,1.0,0.0,531.0,519.95,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-0.1883,-3.9548,-7.0621,7.7213,0.7533,-7.4388
2412,2023-03-27,WAIT,0.2,0.0,1.0,0.0,120.0,118.25,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),0.4167,3.3333,5.4167,1.6667,-2.5,-0.4167
2454,2023-03-27,WAIT,0.2,0.0,1.0,0.0,780.0,771.2,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-3.4615,-3.8462,-15.1282,-12.6923,-2.6923,-16.7949
2317,2023-03-28,WAIT,0.14,0.0,0.7,0.0,103.0,101.48,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),0.0,1.4563,1.4563,11.6505,1.9417,-0.4854
2330,2023-03-28,WAIT,0.2,0.0,1.0,0.0,525.0,520.65,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),1.1429,-1.7143,-4.381,9.3333,0.381,-6.381
2412,2023-03-28,WAIT,0.2,0.0,1.0,0.0,119.5,118.45,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),1.2552,4.1841,6.2762,1.6736,-2.5105,0.0
2454,2023-03-28,WAIT,0.14,0.0,0.7,0.0,766.0,737.5,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-2.2193,-2.3499,-13.1854,-9.2689,-2.611,-15.2742
2882,2023-03-28,WAIT,0.1,0.0,0.5,0.0,41.55,41.55,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),1.6847,3.8508,2.1661,5.0542,8.0626,0.0
2412,2023-03-29,WAIT,0.2,0.0,1.0,0.0,120.0,118.7,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),2.0833,4.5833,4.5833,-2.0833,-2.5,-0.4167
2454,2023-03-29,WAIT,0.14,0.0,0.7,0.0,773.0,772.45,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-4.0103,-8.2794,-13.1953,-9.9612,-3.4929,-16.0414
2882,2023-03-29,WAIT,0.1,0.0,0.5,0.0,41.85,41.85,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),1.6726,3.2258,1.5532,3.7037,6.81,-0.5974
2317,2023-03-30,WAIT,0.1,0.0,0.5,0.0,104.5,103.28,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-0.9569,0.0,0.9569,8.134,0.9569,-1.9139
2412,2023-03-30,WAIT,0.1,0.0,0.5,0.0,120.0,118.88,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),2.5,5.0,4.5833,-2.9167,-2.9167,-0.4167
2454,2023-03-30,WAIT,0.14,0.0,0.7,0.0,778.0,772.6,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-2.8278,-11.5681,-12.5964,-11.5681,-2.9563,-16.581
2882,2023-03-30,WAIT,0.1,0.0,0.5,0.0,41.6,41.6,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),2.524,3.6058,1.9231,3.726,7.8125,0.0
2317,2023-03-31,WAIT,0.14,0.0,0.7,0.0,104.0,103.35,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-1.4423,0.0,0.9615,10.5769,0.0,-1.4423
2330,2023-03-31,WAIT,0.14,0.0,0.7,0.0,533.0,522.7,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-2.439,-4.3152,-6.5666,8.6304,-2.6266,-7.7861
2454,2023-03-31,WAIT,0.14,0.0,0.7,0.0,787.0,773.2,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),-3.6849,-14.2313,-15.1207,-12.1982,-6.3532,-17.5349
2882,2023-03-31,WAIT,0.2,0.0,1.0,0.0,41.8,41.8,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),2.7512,2.2727,1.6746,3.5885,6.3397,0.0
2330,2023-04-06,WAIT,0.14,0.0,0.7,0.0,530.0,523.15,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-3.7736,-3.2075,-5.6604,10.3774,-1.5094,-7.2642
2412,2023-04-06,WAIT,0.26,0.4,0.5,0.0,120.5,120.5,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),2.9046,3.7344,4.9793,-4.1494,-3.3195,0.0
2454,2023-04-06,AVOID,-0.1,0.0,-0.5,0.0,753.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),-0.3984,-10.6242,-10.3586,-7.0385,-2.1248,-13.8114
2882,2023-04-06,WAIT,0.2,0.0,1.0,0.0,42.0,41.8,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.4286,2.2619,1.5476,2.5,6.1905,0.0
2330,2023-04-07,WAIT,0.2,0.0,1.0,0.0,531.0,523.5,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-2.8249,-3.7665,-5.0847,9.6045,-1.5066,-7.4388
2412,2023-04-07,WAIT,0.26,0.4,0.5,0.0,121.0,121.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),2.8926,4.1322,4.5455,-4.9587,-4.1322,0.0
2454,2023-04-07,AVOID,-0.1,0.0,-0.5,0.0,749.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),-0.1335,-11.215,-9.8798,-6.9426,-1.8692,-13.3511
2882,2023-04-07,WAIT,0.2,0.0,1.0,0.0,42.25,41.73,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),2.1302,1.0651,1.8935,2.2485,5.4438,0.0
2330,2023-04-10,WAIT,0.14,0.0,0.7,0.0,529.0,523.9,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-1.7013,-4.1588,-3.5917,6.8053,0.7561,-7.0888
2412,2023-04-10,WATCH,0.36,0.4,1.0,0.0,122.5,122.5,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),2.449,2.8571,3.2653,-6.1224,-4.898,0.0
2454,2023-04-10,AVOID,-0.2,0.0,-1.0,0.0,742.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),-4.4474,-8.8949,-8.7601,-7.0081,0.4043,-12.5337
2882,2023-04-10,WAIT,0.2,0.0,1.0,0.0,42.55,41.67,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.5276,0.235,2.2327,-0.1175,4.5828,-0.7051
2317,2023-04-11,AVOID,-0.1,0.0,-0.5,0.0,103.5,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),0.9662,-0.4831,2.8986,1.9324,0.4831,-0.9662
2412,2023-04-11,WATCH,0.36,0.4,1.0,0.0,123.0,123.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),2.439,2.439,2.439,-6.9106,-5.6911,0.0
2454,2023-04-11,AVOID,-0.2,0.0,-1.0,0.0,756.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),-8.9947,-14.0212,-11.6402,-9.7884,2.1164,-14.1534
2882,2023-04-11,WAIT,0.2,0.0,1.0,0.0,42.65,41.61,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.0551,-0.1172,0.9379,-0.9379,3.1653,-0.9379
2317,2023-04-12,AVOID,-0.1,0.0,-0.5,0.0,102.5,,breakout inactive; margin trend negative; no active Davis signal; valuation elevated (PE > 30),1.4634,0.9756,2.439,1.9512,0.4878,0.0
2330,2023-04-12,AVOID,-0.1,0.0,-0.5,0.0,520.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),-1.9231,-5.4808,-4.0385,8.6538,0.0,-5.4808
2454,2023-04-12,AVOID,-0.2,0.0,-1.0,0.0,758.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),-10.9499,-14.3799,-11.8734,-11.2137,2.9024,-14.3799
2882,2023-04-12,WAIT,0.16,0.4,0.0,0.0,42.95,42.95,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS declining; valuation elevated (PE > 30),-0.4657,-1.397,1.7462,-0.6985,1.397,-1.6298
2330,2023-04-13,AVOID,-0.2,0.0,-1.0,0.0,510.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),0.5882,-3.2353,-2.7451,13.1373,3.5294,-3.6275
2412,2023-04-13,WATCH,0.36,0.4,1.0,0.0,124.0,124.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.8065,2.0161,0.8065,-7.2581,-7.2581,0.0
2454,2023-04-13,AVOID,-0.1,0.0,-0.5,0.0,750.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),-10.2667,-11.7333,-10.2667,-8.5333,4.8,-13.4667
2317,2023-04-14,WAIT,0.1,0.0,0.5,0.0,104.5,103.4,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-0.4785,0.0,-2.3923,2.8708,0.9569,-2.3923
2330,2023-04-14,AVOID,-0.1,0.0,-0.5,0.0,516.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),-0.969,-2.7132,-3.9729,12.0155,3.1008,-4.7481
2412,2023-04-14,WATCH,0.36,0.4,1.0,0.0,124.5,124.5,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.2048,2.008,0.8032,-7.6305,-7.2289,0.0
2454,2023-04-14,AVOID,-0.1,0.0,-0.5,0.0,748.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),-11.0963,-11.0963,-9.0909,-8.4225,5.0802,-13.2353
2882,2023-04-14,WAIT,0.16,0.4,0.0,0.0,43.15,43.15,breakout without volume confirmation; margin trend neutral; no active Davis signal; EPS declining; valuation elevated (PE > 30),-1.0429,-1.6222,0.4635,1.9699,3.2445,-2.0857
2317,2023-04-17,WAIT,0.1,0.0,0.5,0.0,104.0,103.47,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-0.4808,1.9231,-1.9231,2.8846,1.9231,-1.9231
2330,2023-04-17,AVOID,-0.1,0.0,-0.5,0.0,520.0,,breakout inactive; margin trend negative; no active Davis signal; EPS improving; valuation elevated (PE > 30),-2.5,-3.6538,-2.8846,12.5,4.6154,-5.4808
2412,2023-04-17,WATCH,0.36,0.4,1.0,0.0,125.5,125.5,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.3984,0.0,0.3984,-8.3665,-7.1713,-0.7968
2454,2023-04-17,AVOID,-0.1,0.0,-0.5,0.0,709.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),-4.6544,-5.3597,-4.0903,-4.0903,14.8096,-8.4626
2882,2023-04-17,WAIT,0.26,0.4,0.5,0.0,43.2,43.2,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),-1.2731,-1.6204,0.9259,0.9259,6.3657,-2.1991
2317,2023-04-18,WAIT,0.2,0.0,1.0,0.0,104.5,103.6,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-1.4354,0.9569,-1.9139,4.7847,2.3923,-2.3923
2412,2023-04-18,WATCH,0.36,0.4,1.0,0.0,126.0,126.0,breakout without volume confirmation; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.0,-0.3968,0.7937,-7.5397,-7.5397,-1.1905
2454,2023-04-18,AVOID,-0.2,0.0,-1.0,0.0,688.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),-5.5233,-1.1628,-0.436,0.5814,18.4593,-5.6686
2882,2023-04-18,WAIT,0.1,0.0,0.5,0.0,43.1,41.94,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),-1.1601,-1.6241,1.9722,2.3202,7.0766,-1.9722
2317,2023-04-19,WAIT,0.2,0.0,1.0,0.0,104.0,103.62,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-0.4808,0.9615,-0.9615,6.25,3.3654,-1.9231
2412,2023-04-19,WAIT,0.2,0.0,1.0,0.0,124.5,121.5,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),2.008,1.6064,1.6064,-6.4257,-6.8273,0.0
2454,2023-04-19,AVOID,-0.2,0.0,-1.0,0.0,675.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),-3.8519,-1.037,2.0741,1.1852,24.7407,-3.8519
2317,2023-04-20,WAIT,0.2,0.0,1.0,0.0,104.5,103.72,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),-0.9569,0.4785,-1.4354,7.177,2.3923,-2.3923
2330,2023-04-20,WAIT,0.1,0.0,0.5,0.0,513.0,513.0,breakout inactive; margin trend positive; no active Davis signal; EPS improving; valuation elevated (PE > 30),-3.8012,-2.5341,3.7037,13.2554,6.2378,-4.191
2412,2023-04-20,WAIT,0.2,0.0,1.0,0.0,125.0,121.8,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),1.2,1.2,2.0,-8.0,-6.8,0.0
2454,2023-04-20,AVOID,-0.2,0.0,-1.0,0.0,673.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),-1.6345,0.2972,3.7147,1.4859,24.8143,-3.5661
2882,2023-04-20,WAIT,0.2,0.0,1.0,0.0,42.95,42.16,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),-1.6298,-0.6985,5.1222,4.8894,5.9371,-1.6298
2317,2023-04-21,WAIT,0.14,0.0,0.7,0.0,104.0,103.75,breakout inactive; margin trend positive; no active Davis signal; valuation elevated (PE > 30),0.4808,0.9615,-0.9615,4.3269,2.4038,-1.9231
2412,2023-04-21,WAIT,0.2,0.0,1.0,0.0,126.0,122.17,breakout inactive; margin trend positive; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.7937,0.3968,-0.3968,-8.7302,-7.5397,-0.7937
2454,2023-04-21,AVOID,-0.2,0.0,-1.0,0.0,665.0,,breakout inactive; margin trend negative; no active Davis signal; EPS declining; valuation elevated (PE > 30),0.0,1.5038,6.015,4.6617,24.0602,-2.406
